Work no.,Title,Author,Genre,PDF,Unicode
1017_02,நாயன்மார் கதை (நான்காம் பகுதி),கி. வா. ஜகந்நாதன்,வரலாறு / சரித்திரம்,pm1017_02.pdf,pmuni1017_02.html
1018_01,"மதுரை மீனாட்சியம்மன், சோமசுந்தரக் கடவுள் பேரில் அடிமடக்கு ஆசிரிய விருத்தம்",திருப்போரூர் கோபால் நாயகர் அவர்களாற்றமது,பிரபந்தம் - விருத்தம்,pm1018_01.pdf,pmuni1018_01.html
1018_02,காஞ்சிபுரம் செங்குந்தர் காமாட்சி அம்மன் விருத்தம்,திருவாலங்காடு ஆறுமுக சுவாமிகள் தொகுப்பு,பிரபந்தம் - விருத்தம்,pm1018_02.pdf,pmuni1018_02.html
1018_03,திருப்போரூர் - மயில் விருத்தம்,திருநின்றையூர் அருணாசல சுவாமிகள் தொகுப்பு,பிரபந்தம் - விருத்தம்,pm1018_03.pdf,pmuni1018_03.html
1019,எழில் விருத்தம்,புதுமைக் கவிஞர் கவிஞரேறு வாணிதாசன்,கவிதைத் தொகுப்பு,pm1019.pdf,pmuni1019.html
1020,யாழ்ப்பாணம் சுதுமலை ஸ்ரீ புவனேஸ்வரி அம்மை பிள்ளைத்தமிழ்,பண்டிதர் கந்தையா,பிரபந்தம் - பிள்ளைத்தமிழ்,pm1020.pdf,pmuni1020.html
1021,விருத்தாசலம் பெரிய நாயகி அம்மன் பிள்ளைத்தமிழ்,சொக்கலிங்க சிவப்பிரகாச சுவாமிகள்,பிரபந்தம் - பிள்ளைத்தமிழ்,pm1021.pdf,pmuni1021.html
1022,பழைய கணக்கு (கட்டுரைகள் தொகுப்பு),சாவி (சா. விசுவநாதன்),கட்டுரைகள் தொகுப்பு,pm1022.pdf,pmuni1022.html
1023,ஓ! ஓ! தமிழர்களே (சொற்பொழிவு நூல்),பாவலரேறு பெருஞ்சித்திரனர்,சொற்பொழிவு நூல்,pm1023.pdf,pmuni1023.html
1024,திருச்செந்தூர் முருகன் பிள்ளைத்தமிழ்,பகழிக் கூத்தர் (புன்னைவனநாத முதலியார் உரையுடன்),பிரபந்தம் - பிள்ளைத்தமிழ்,pm1024.pdf,pmuni1024.html
1025,வீரமாமுனிவர் கலம்பகம்,துரை சுந்தரமூர்த்தி,பிரபந்தம் - கலம்பகம்,pm1025.pdf,pmuni1025.html
1026,கன்னியாகுமரிப் பகவதி அம்மன் பிள்ளைத் தமிழ்,கணபதி ஆசாரியார்,பிரபந்தம் - பிள்ளைத்தமிழ்,pm1026.pdf,pmuni1026.html
1027,துரோபதை அம்மானை,புலவர் சொக்கலிங்கம் பதிப்பு,பிரபந்தம் - அம்மானை,pm1027.pdf,pmuni1027.html
1028,குறுக்குத்துறைக் கலம்பகம் (அருஞ்சொல் விளக்கமுடன்),கவிஞர் சிவதாசன்,பிரபந்தம் - கலம்பகம்,pm1028.pdf,pmuni1028.html
1029,இலக்கியச் சாறு,செம்மல் வ.சுப. மாணிக்கம்,சொற்பொழிவு /கட்டுரைகள்,pm1029.pdf,pmuni1029.html
1030,சித்திர புத்திரர் அம்மானை,ஆசிரியர் தெரியவில்லை,பிரபந்தம் - அம்மானை,pm1030.pdf,pmuni1030.html
1031,மயூரகிரிக் கலம்பகம் குன்றக்குடி கதிரேசன் உரையுடன்,கவிஞர் சிவதாசன்,பிரபந்தம் - கலம்பகம்,pm1031.pdf,pmuni1031.html
1032,"ஞானரத்தினக் குறவஞ்சி, ஞான ஆனந்தக்களிப்பு",பீர் முஹம்மது ஸாஹிபு ஒலியுல்லா,பிரபந்தம் - குறவஞ்சி,pm1032.pdf,pmuni1032.html
1033,செந்தமிழ் ஆற்றுப் படை,புலவர் சுந்தர சண்முகனார்,பிரபந்தம் - ஆற்றுப் படை,pm1033.pdf,pmuni1033.html
1034,நான் கண்டதும் கேட்டதும்,உ.வே. சாமிநாதையர்,"கட்டுரைகள், வரலாறு",pm1034.pdf,pmuni1034.html
1035,புதியதும் பழையதும்,உ.வே. சாமிநாதையர்,"கட்டுரைகள், வரலாறு",pm1035.pdf,pmuni1035.html
1036_01,செம்மொழிப் புதையல் -- பாகம் 1,சித்தாந்த கலாநிதி ஒளவை துரைசாமி,ஆராய்ச்சிக் கட்டுரைகள்,pm1036_01.pdf,pmuni1036_01.html
1036_02,செம்மொழிப் புதையல் -- பாகம் 2,சித்தாந்த கலாநிதி ஒளவை துரைசாமி,ஆராய்ச்சிக் கட்டுரைகள்,pm1036_02.pdf,pmuni1036_02.html
1037_01,திருநெல்லைத் திருப்பணிமாலை,திருநெல்வேலி இ. சங்கரன்,பிரபந்தம் - மாலை,pm1037_01.pdf,pmuni1037_01.html
1037_02,"மரகத வல்லி மாலை, வஞ்சுள வல்லியேசல்",ஆசிரியர் தெரியவில்லை,பிரபந்தம் - மாலை,pm1037_02.pdf,pmuni1037_02.html
1038,தக்கயாகப் பரணி - பாகம் 3 (பாடல்கள் 401-814) மூலமும் & உ. வே. சாமிநாதையர் உரையும்,"ஒட்டக்கூத்தர் , உ. வே. சாமிநாதையர்",பிரபந்தம் - பரணி,pm1038.pdf,pmuni1038.html
1039,திருத்தணிகை முருகன் பிள்ளைத்தமிழ்,ஈ. வே. வெங்கடசுப்ரமணியம்,பிரபந்தம் - பிள்ளைத்தமிழ்,pm1039.pdf,pmuni1039.html
1040_01,"குன்றக்குடி என வழங்கும் ""மயூரகிரிக் கோவை - பாகம் 1 (1-239)",சாந்துப்புலவர்,பிரபந்தம் - கோவை,pm1040_01.pdf,pmuni1040_01.html
1040_02,"குன்றக்குடி என வழங்கும் ""மயூரகிரிக் கோவை - பாகம் 2 (240-536)",சாந்துப்புலவர்,பிரபந்தம் - கோவை,pm1040_02.pdf,pmuni1040_02.html
1041,"மாலைத் தொகுப்பு : 1. திரிபுரை மாலை; 2. மனோன்மணி மாலை, 3. பழனி மாலை & 4. கும்பேச்சுர மாலை",ஈ. வே. வெங்கடசுப்ரமணியம்,பிரபந்தம் - மாலை,pm1041.pdf,pmuni1041.html
1042_01,சதமணி மாலை,துறைமங்கலம் சிவப்பிரகாச சுவாமிகள்,பிரபந்தம் - மாலை,pm1042_01.pdf,pmuni1042_01.html
